segmentId,name_vn,lat_start,lon_start,lat_end,lon_end,laneCount_aggregated,speedLimit,frc,roadType,surface,oneway,width,ref,currentSpeed,freeFlowSpeed,jamFactor,congestionIndex,trafficVolume,occupancy,incidentFlag,LOS,crossTime,busRoute,bicycleLane,sidewalk,bridgeTunnel,maxHeight,maxWeight,barrier,lit,crossing,curvatureIndex,bearing,lengthKm,timeStamp,dayOfWeek,speedLimitRatio,relativeCongestionIndex,routeSlopePercent,intersectionCount,hourOfDay,dayType
555304c560b2afe9670bbcb31285298a,Đường Trường Sơn,10.8125831,106.6647613,10.8140262,106.6643593,1.0,50.0,FRC2,service,,yes,,,18.0,34.0,0.0,0.5294117647058824,1207.06,47.05882352941176,0,C,0.1,,,,,,,,,,0.001845,344.6972863123739,0.1655689554201987,2603090909,0,0.36,0.47058823529411764,1.2079559207969783,1,9,Weekday
f1f8a3020a67de846fb9e86ae878e8ee,Đường Kha Vạn Cân,10.8413507,106.7438935,10.8408414,106.7442274,1.0,50.0,FRC2,,,,,,34.0,43.5,0.0,0.7816091954022989,753.1,21.83908045977011,0,B,0.052941176470588235,,,,,,,,,,0.000843,147.22228608573516,0.0671320009381412,2603090909,0,0.68,0.21839080459770116,0.0,5,9,Weekday
14cd7594142d9c3e798e5b9e2f7c0c75,Đường Đào Trinh Nhất,10.8625105,106.7609449,10.8650568,106.7590353,1.0,50.0,FRC3,service,,,,,34.0,43.5,0.0,0.7816091954022989,753.1,21.83908045977011,0,B,0.052941176470588235,,,,,,,,,,0.004456,323.628150646264,0.3506045278503562,2603090909,0,0.68,0.21839080459770116,0.5704432889850279,2,9,Weekday
07f3066c0d104e00731877ae2cb21a8d,Đường Xa Lộ Hà Nội,10.8045382,106.7521024,10.8454687,106.7714892,1.5,65.0,FRC2,trunk,asphalt,yes,,,34.5,49.5,0.0,0.696969696969697,1358.18,30.303030303030297,0,C,0.05217391304347826,,,,,,,,,,0.060317,24.94712311699442,4.999222650856935,2603090909,0,0.5307692307692308,0.30303030303030304,0.0,3,9,Weekday
a313ec8fa96b3dfbec97ed9360fa1226,Hẻm 373 Lý Thường Kiệt,10.7801804,106.654269,10.7803895,106.6547735,1.0,50.0,FRC2,,,,,,18.0,31.0,0.0,0.5806451612903226,1114.84,41.93548387096774,0,C,0.1,,,,,,,,,,0.000714,67.12429913756432,0.05982768098082533,2603090909,0,0.36,0.41935483870967744,0.0,4,9,Weekday
bbef349bd93b88cb702e4838b30e02b5,Đường Cao Triều Phát,10.7336611,106.7115662,10.7320511,106.7122498,2.5,50.0,FRC3,tertiary,asphalt,,,,34.0,34.0,0.0,1.0,900.0,0.0,0,A,0.052941176470588235,,,,,,,,,,0.002294,157.35557836377086,0.19314813889852409,2603090909,0,0.68,0.0,0.0,2,9,Weekday
c7c102c8e6c34a986cf645c6de46fb6a,Đường Bà Huyện Thanh Quan,10.7807155,106.6832444,10.7767699,106.6884634,1.0,50.0,FRC3,,,,,,14.0,28.0,0.0,0.5,1260.0,50.0,0,C,0.1285714285714286,,,,,,,,,,0.009165,127.58084963362126,0.718526387943095,2603090909,0,0.28,0.5,0.13917373346060002,4,9,Weekday
d2489e0a065608647f6a4b4866e80c03,Đường Nguyễn Văn Giai,10.7926284,106.697328,10.7930658,106.6974031,2.0,50.0,FRC3,tertiary,,,,,22.0,35.0,0.0,0.6285714285714286,2057.14,37.142857142857146,0,C,0.08181818181818182,,,,,,,,,,0.000513,9.573356725870497,0.04907438998295169,2603090909,0,0.44,0.37142857142857144,2.037722731443829,5,9,Weekday
bc2c8ffeea00c0a13227c19cf5fbad4c,Đường Liên Khu 3,10.8820255,106.8100261,10.8827193,106.8089551,1.5,45.0,FRC1,tertiary,asphalt,yes,,,49.0,60.0,0.0,0.8166666666666667,1035.0,18.333333333333336,0,B,0.036734693877551024,,,,,,,,,,0.001765,303.4116884505675,0.14000153019508205,2603090909,0,1.0888888888888888,0.18333333333333332,-1.4285558145065587,4,9,Weekday
5dc12115410d75d380e733bc87568957,Đường Cao Tốc Thành phố Hồ Chí Minh-Long Thành-Dầu Giây,10.7918961,106.8178943,10.792934,106.8117098,1.0,50.0,FRC0,,,,,,76.0,76.0,0.0,1.0,360.0,0.0,0,A,0.02368421052631579,,,,,,,,,,0.007222,279.6956547140675,0.6860318053816734,2603090909,0,1.52,0.0,-0.7288291826671582,3,9,Weekday
8d9b8cb589242f7e5e723eaf2a76477b,Đường Phan Đăng Lưu,10.8039468,106.6857885,10.8037891,106.687792,1.0,50.0,FRC2,,,,,,17.5,31.0,0.0,0.5645161290322581,1143.87,43.548387096774185,0,C,0.10285714285714287,,,,,,,,,,0.002161,94.58128459970601,0.21979439137543985,2603090909,0,0.35,0.43548387096774194,0.9099413262933164,3,9,Weekday
fb8420f9597b9d18133a0d38baa699e5,Đường Cao Tốc Thành phố Hồ Chí Minh-Long Thành-Dầu Giây,10.7949371,106.7599681,10.7962415,106.775074,1.0,50.0,FRC0,,,,,,65.0,65.0,0.0,1.0,360.0,0.0,0,A,0.027692307692307697,,,,,,,,,,0.01641,84.97484719181557,1.6583027102272943,2603090909,0,1.3,0.0,-0.7236314531714917,2,9,Weekday
e62c4fd68cff6b858de508e76941e900,Cầu Phú Mỹ,10.7449386,106.7441554,10.7469406,106.7484952,1.5,50.0,FRC1,trunk,,yes,,,46.0,46.0,0.0,1.0,540.0,0.0,0,A,0.0391304347826087,,,,yes,,,,,,0.006342,64.84739377134349,0.5238006796144834,2603090909,0,0.92,0.0,1.1454738860621547,5,9,Weekday
e62b460cb5dfffa330bf11b4536e472d,Đường Đặng Văn Bi,10.8422045,106.7634239,10.8421583,106.7634728,1.5,50.0,FRC1,residential,asphalt,,,,38.0,49.0,0.0,0.7755102040816326,1146.12,22.44897959183674,0,B,0.04736842105263158,,,,,,,,,,9.5e-05,133.8891545402505,0.007396342930218657,2603090909,0,0.76,0.22448979591836735,0.0,4,9,Weekday
009679450cd5669cc80d7892fd165528,Đường Sư Vạn Hạnh,10.77004,106.6705481,10.77004,106.6705481,1.0,50.0,FRC4,,,,,,15.0,28.0,0.0,0.5357142857142857,1195.71,46.42857142857143,0,C,0.12,,,,,,,,,,0.0,0.0,0.0,2603090909,0,0.3,0.4642857142857143,0.0,3,9,Weekday
8ccdc41e826b62aee68d239a63d9f13d,Đường Tân Quý,10.7987681,106.6196106,10.7951375,106.6203627,1.0,50.0,FRC1,,,,,,29.0,39.5,0.0,0.7341772151898734,838.48,26.582278481012654,0,B,0.06206896551724138,,,,,,,,,,0.004383,168.49793200003683,0.4099289273299881,2603090909,0,0.58,0.26582278481012656,-0.48788945269774114,2,9,Weekday
f4ccbc6cb56968e5336eefd9f1c336a0,Đường Vườn Lài,10.7880016,106.6313252,10.844574,106.6935088,1.0,50.0,FRC3,tertiary,asphalt,,,,30.0,41.5,0.0,0.7228915662650602,858.8,27.710843373493976,0,B,0.06,,,,,,,,,,0.118756,47.187720090440905,9.241173136257652,2603090909,0,0.6,0.27710843373493976,-0.021642273881364905,3,9,Weekday
79db08d272a01029d4b4f86014285b8a,Hẻm 545 Đường 3 Tháng 2,10.7667954,106.6656006,10.7637713,106.6597513,1.0,50.0,FRC2,,,,,,21.0,32.5,0.0,0.6461538461538462,996.92,35.38461538461538,0,C,0.08571428571428572,,,,,,,,,,0.008873,242.2443312027392,0.7219289409238135,2603090909,0,0.42,0.35384615384615387,-1.2466600921252977,3,9,Weekday
8fba7e31168ae20e00328be21fe2091a,Đường Nguyễn Thị Nghĩa,10.7700912,106.6941287,10.76857,106.6902339,1.0,50.0,FRC3,,,,,,23.5,30.5,0.0,0.7704918032786885,773.11,22.95081967213115,0,B,0.07659574468085106,,,,,,,,,,0.005416,248.31886403983376,0.4580093060161106,2603090909,0,0.47,0.22950819672131148,-1.3100170501314985,2,9,Weekday
e70acbe9f7d46f0d61297b911d0ecb2c,Đường Mai Chí Thọ,10.7793052,106.7347388,10.7833905,106.7417533,1.0,50.0,FRC2,,,,,,31.5,40.0,0.0,0.7875,742.5,21.250000000000004,0,B,0.05714285714285714,,,,,,,,,,0.0111,59.33678059699207,0.8903552740056114,2603090909,0,0.63,0.2125,1.2354618792240313,1,9,Weekday
9364df0a65839c6b289e2c4469d3d22c,Đường Nguyễn Thị Nghĩa,10.7701435,106.6940986,10.7693254,106.6945589,1.0,50.0,FRC4,,,,,,23.5,30.5,0.0,0.7704918032786885,773.11,22.95081967213115,0,B,0.07659574468085106,,,,,,,,,,0.001278,151.06900194707288,0.10355379594200578,2603090909,0,0.47,0.22950819672131148,-0.9656816448911633,3,9,Weekday
949aedf36205bae2a02199956ab9e470,Đường Ngô Gia Tự,10.7565017,106.6664916,10.7615444,106.670086,1.0,50.0,FRC2,primary,asphalt,yes,,,28.5,38.5,0.0,0.7402597402597403,827.53,25.97402597402597,0,B,0.06315789473684211,,,,,,,,,,0.008637,35.001780382784204,0.6824116574573804,2603090909,0,0.57,0.2597402597402597,1.3188520303907747,2,9,Weekday
ca3f462646b2a5314e70c8d3eb9a3992,Cầu Thủ Thiêm,10.7844433,106.7192073,10.7874118,106.7177091,2.0,55.0,FRC4,secondary,asphalt,yes,,,40.0,40.0,0.0,1.0,720.0,0.0,0,A,0.045,,,,yes,,,,yes,,0.004467,333.62871053311835,0.36696661392853597,2603090909,0,0.7272727272727273,0.0,0.2725043538142526,5,9,Weekday
3f79f4e2d4a12633ac5c041f5d1dc195,Đường Tôn Thất Hiệp,10.7623556,106.6521869,10.7602645,106.6532907,1.5,50.0,FRC2,tertiary,asphalt,,,,24.0,33.0,0.0,0.7272727272727273,1276.36,27.27272727272727,0,B,0.07500000000000001,,,,,,,,,,0.003195,152.5898595753423,0.26091408803641164,2603090909,0,0.48,0.2727272727272727,-0.3832679206883018,5,9,Weekday
cb3ca5162f6044dfe35dae776e26addb,Đường Hà Huy Giáp,10.8706967,106.6769479,10.8846445,106.6812882,1.0,50.0,FRC1,residential,,,,,38.0,47.0,0.0,0.8085106382978723,704.68,19.14893617021277,0,B,0.04736842105263158,,,,,,,,,,0.018288,16.992244076557142,1.614148685439929,2603090909,0,0.76,0.19148936170212766,1.1770910679657516,5,9,Weekday
03b477d928da55ca9ffa29542cabadf9,Hẻm 36A Cộng Hòa,10.8073797,106.6348128,10.8009238,106.6600301,1.5,50.0,FRC2,tertiary,asphalt,,,,19.5,39.0,0.0,0.5,1890.0,50.0,0,C,0.0923076923076923,,,,,,,,,,0.031673,104.60569992706422,2.848698484079189,2603090909,0,0.39,0.5,-0.3861412522763227,4,9,Weekday
6aa710567d555652d8eb7c9ced435d3d,Đường Hậu Giang,10.7497109,106.6494313,10.7507545,106.6545334,2.0,50.0,FRC2,secondary,asphalt,yes,,,22.5,32.0,0.0,0.703125,1788.75,29.6875,0,B,0.08,,,,,,,,,,0.006146,78.2387129124213,0.5698741839981846,2603090909,0,0.45,0.296875,1.0528639774317474,5,9,Weekday
357ed077dbeb535b9abb98b40ce50f74,Đường Bắc Hải,10.7837858,106.6617536,10.7855566,106.6633132,1.0,50.0,FRC4,residential,,,,,21.5,33.0,0.0,0.6515151515151515,987.27,34.84848484848485,0,C,0.08372093023255814,,,,,,,,,,0.00333,40.865421003904544,0.2597301974011401,2603090909,0,0.43,0.3484848484848485,1.5400596619199434,5,9,Weekday
6b24d4fe1eb93ff1c5e718a5f00f1eb8,Đường Quốc Lộ 22,10.8434511,106.6149314,10.8575697,106.6057733,1.0,50.0,FRC2,residential,,,,,31.5,40.0,0.0,0.7875,742.5,21.250000000000004,0,B,0.05714285714285714,,,,,,,,,,0.023277,327.5013573279266,1.8551748033773687,2603090909,0,0.63,0.2125,0.26951638146968354,1,9,Weekday
bad9590cb76fd6a92025e61282305a77,Đường Nguyễn Oanh,10.8265194,106.6800719,10.8280713,106.6792437,1.0,50.0,FRC3,,,,,,23.5,34.5,0.0,0.6811594202898551,933.91,31.88405797101449,0,C,0.07659574468085106,,,,,,,,,,0.00238,332.3379889661367,0.1940860479770982,2603090909,0,0.47,0.3188405797101449,0.5152353867898831,1,9,Weekday
159f25108169fb3c404f3cfcec9c30d2,Đường Phạm Văn Đồng,10.8666573,106.7617638,10.8185142,106.6869633,1.0,50.0,FRC2,service,,,,,33.0,42.0,0.0,0.7857142857142857,745.71,21.42857142857143,0,B,0.05454545454545455,,,,,,,,,,0.122944,236.76945385103906,9.75990810371127,2603090909,0,0.66,0.21428571428571427,-0.030737994334795325,2,9,Weekday
78e26005f58a4ac82941adf1b6c9ce0b,Đường Nguyễn Chí Thanh,10.7607311,106.6727534,10.7607915,106.6740891,1.0,50.0,FRC4,,,,,,19.5,29.0,0.0,0.6724137931034483,949.66,32.758620689655174,0,C,0.0923076923076923,,,,,,,,,,0.001396,87.36445991997948,0.14624452656173467,2603090909,0,0.39,0.3275862068965517,1.3675725492233952,2,9,Weekday
be843069d038ef1d12acf10321d69d80,Hẻm 25 Thủ Khoa Huân,10.7841856,106.6517538,10.7836106,106.6540868,1.0,50.0,FRC4,,,,,,17.5,31.5,0.0,0.5555555555555556,1160.0,44.44444444444444,0,C,0.10285714285714287,,,,,,,,,,0.002908,104.08425736260398,0.26295954437431135,2603090909,0,0.35,0.4444444444444444,0.7605732679370207,3,9,Weekday
a607cc7797f5992f2e24cd76b4ec324a,Đường Nguyễn Hữu Thọ,10.7365428,106.7002329,10.7303579,106.7003063,1.0,50.0,FRC4,,,,,,21.5,34.5,0.0,0.6231884057971014,1038.26,37.68115942028986,0,C,0.08372093023255814,,,,,,,,,,0.006258,179.3319557908004,0.6841762151428311,2603090909,0,0.43,0.37681159420289856,-0.8769670542767141,3,9,Weekday
6ab60321f847c51e9299df7419d6dc51,Đường Xuân Hồng,10.7944927,106.6525329,10.7937384,106.6517611,1.0,50.0,FRC2,,,,,,22.0,34.5,0.0,0.6376811594202898,1012.17,36.23188405797102,0,C,0.08181818181818182,,,,,,,,,,0.001526,225.14569949813168,0.11868398198861381,2603090909,0,0.44,0.36231884057971014,-1.6851473690795733,3,9,Weekday
8457240fccffc65244c51d3867b23542,Đường Xa Lộ Hà Nội,10.8355189,106.7658175,10.8354781,106.7658807,1.0,50.0,FRC1,,,,,,38.0,49.0,0.0,0.7755102040816326,764.08,22.44897959183674,0,B,0.04736842105263158,,,,,,,,,,0.000104,123.31644997259832,0.008253863920156175,2603090909,0,0.76,0.22448979591836735,0.0,3,9,Weekday
54b9591a7bccbe1918a73af3b9e8bba7,Đường Kha Vạn Cân,10.8233047,106.7053644,10.8408851,106.7435101,1.0,50.0,FRC3,service,,,,,38.0,46.0,0.0,0.8260869565217391,673.04,17.391304347826086,0,B,0.04736842105263158,,,,,,,,,,0.055726,64.8587660365717,4.602219740876687,2603090910,0,0.76,0.17391304347826086,-0.10864322612825826,4,9,Weekday
6d08264bbd0f9b27969170e3ea60e7e0,Đường Cao Tốc Thành phố Hồ Chí Minh-Long Thành-Dầu Giây,10.7964727,106.7824691,10.7949371,106.7599681,1.5,55.0,FRC0,motorway,asphalt,yes,,CT.29,65.0,65.0,0.0,1.0,540.0,0.0,0,A,0.027692307692307697,,,,,,,,,,0.024037,266.0278416436462,2.4666125222355793,2603090910,0,1.1818181818181819,0.0,0.2027071522149057,1,9,Weekday
6c4fef080a3fa7d2179b5e3f0ef490c6,Đường Lý Chính Thắng,10.788335,106.6850959,10.7885356,106.6851801,3.0,60.0,FRC3,secondary,asphalt,yes,,,12.5,30.0,0.0,0.4166666666666667,4230.0,58.33333333333333,0,D,0.144,,,,,,,,,,0.000285,22.407417611106666,0.02402391900634263,2603090910,0,0.20833333333333334,0.5833333333333334,0.0,3,9,Weekday
93bdcc286e942a3b47805574bcf14902,Đường Mai Chí Thọ,10.7745747,106.7248969,10.7742939,106.7240549,1.0,50.0,FRC2,,,,,,29.0,39.5,0.0,0.7341772151898734,838.48,26.582278481012654,0,B,0.06206896551724138,,,,,,,,,,0.001123,251.2489413920973,0.09718635104796734,2603090910,0,0.58,0.26582278481012656,0.0,3,9,Weekday
dc3818d87383c460ac88e73daec72fbe,Đường Hồng Bàng,10.7544547,106.6400826,10.7538631,106.6457375,1.0,50.0,FRC2,primary,asphalt,yes,,,25.0,35.0,0.0,0.7142857142857143,874.29,28.57142857142857,0,B,0.072,,,,yes,,10.0,,no,,0.006246,96.0778497772402,0.6219687125309522,2603090910,0,0.5,0.2857142857142857,0.643119166512888,5,9,Weekday
94b51b0dd3b8272a114c6caf4e088f24,Đường Nguyễn Văn Linh,10.7311956,106.7192028,10.7526944,106.7269803,1.0,50.0,FRC3,,,,,,30.0,36.5,0.0,0.821917808219178,680.55,17.808219178082197,0,B,0.06,,,,,,,,,,0.029276,19.565762134358522,2.525630148404968,2603090910,0,0.6,0.1780821917808219,1.1086342162047391,1,9,Weekday
f83d20d4d8ee9d902796d3da27d925da,Hẻm 36A Cộng Hòa,10.8009238,106.6600301,10.8016842,106.6509196,1.0,50.0,FRC2,,,,,,30.0,39.0,0.0,0.7692307692307693,775.38,23.076923076923073,0,B,0.06,,,,,,,,,,0.009871,274.8575839414826,0.9998691932956165,2603090910,0,0.6,0.23076923076923078,-0.9001177414353143,2,9,Weekday
364573706454b6977a6ae34b10f00b3c,Đường Bình Thới,10.7661016,106.6476679,10.7636884,106.643989,1.0,50.0,FRC4,service,concrete,,,,19.5,29.0,0.0,0.6724137931034483,949.66,32.758620689655174,0,C,0.0923076923076923,,,,,,,,,,0.006092,236.26901616135626,0.4828628922120954,2603090910,0,0.39,0.3275862068965517,-1.4496868806653465,4,9,Weekday
ad618e33678436ff8f07f7f837cacf90,Đường Nguyễn Thị Nhỏ,10.7544346,106.6508617,10.758499,106.6513356,1.0,50.0,FRC4,,,,,,18.5,27.5,0.0,0.6727272727272727,949.09,32.72727272727273,0,C,0.0972972972972973,,,,,,,,,,0.004538,6.5346520454002075,0.4525535089983097,2603090910,0,0.37,0.32727272727272727,1.1048417260241983,1,9,Weekday
9a4098e379a9b102af2e32a4d82c34cb,Đường Trịnh Đình Trọng,10.7751926,106.6464389,10.7752249,106.6474762,1.5,50.0,FRC3,secondary,asphalt,no,,,19.0,31.0,0.0,0.6129032258064516,1585.16,38.70967741935484,0,C,0.09473684210526316,,,,,,,,,,0.00107,88.18438286028868,0.11350525596629256,2603090910,0,0.38,0.3870967741935484,0.8810164705473797,5,9,Weekday
d9f08bb369d8a76c946053c9dc973675,Đường Võ Chí Công,10.7568077,106.7614378,10.7917842,106.7927383,1.5,50.0,FRC1,motorway_link,asphalt,yes,,,35.0,39.0,0.0,0.8974358974358975,816.92,10.256410256410254,0,B,0.051428571428571435,,,,yes,,,,,,0.066277,41.31658154427362,5.165971761704874,2603090910,0,0.7,0.10256410256410256,0.11614465345083262,1,9,Weekday
6ff50f75da847a3b499876fa9435ec6a,Đường Ngô Quyền,10.7637713,106.6597513,10.7659517,106.6640311,1.0,50.0,FRC2,,,,,,22.0,33.5,0.0,0.6567164179104478,977.91,34.32835820895522,0,C,0.08181818181818182,,,,,,,,,,0.00646,62.58883332691562,0.5265754138129072,2603090910,0,0.44,0.34328358208955223,1.329344252765874,2,9,Weekday
50b15bad01126093b352730855c398dd,Đường Lê Lợi,10.7722079,106.6990769,10.7732655,106.6999404,1.0,50.0,FRC2,,,,,,15.0,24.5,0.0,0.6122448979591837,1057.96,38.775510204081634,0,C,0.12,,,,,,,,,,0.001921,38.73239185613323,0.15034799000765062,2603090910,0,0.3,0.3877551020408163,0.6651236241662518,2,9,Weekday
c8fcbffac85a53be69921d344e0b43c9,Đường Ngô Gia Tự,10.7565017,106.6664916,10.7585909,106.6679699,1.0,50.0,FRC2,,,,,,29.5,38.5,0.0,0.7662337662337663,780.78,23.376623376623375,0,B,0.06101694915254237,,,,,,,,,,0.003568,34.805192369587076,0.28204180629084896,2603090910,0,0.59,0.23376623376623376,1.063672098634314,2,9,Weekday
c612fb912413f6a5824321999feef6c6,Đường Trần Hưng Đạo,10.752179,106.6632877,10.7680299,106.6953474,1.0,50.0,FRC4,,,,,,14.5,23.5,0.0,0.6170212765957447,1049.36,38.297872340425535,0,C,0.12413793103448276,,,,,,,,,,0.047911,63.282407822489176,3.9204412923460086,2603090910,0,0.29,0.3829787234042553,-0.30608799125312625,1,9,Weekday
0e7aa5395cf7b6db6f509f2524b92fdf,Đường Khánh Hội,10.7571329,106.717736,10.7530896,106.7022171,1.0,50.0,FRC2,tertiary,asphalt,yes,,,20.0,39.0,0.0,0.5128205128205128,1236.92,48.71794871794872,0,C,0.09,,,,,,,,,,0.019562,255.14857199108883,1.7553393277634817,2603090910,0,0.4,0.48717948717948717,-1.0824117992165274,5,9,Weekday
8b552f8e88cb01f028e9b6af0f77967d,Đường Phạm Văn Đồng,10.8339731,106.7284081,10.8252909,106.7114115,2.0,50.0,FRC2,primary,asphalt,yes,,,38.0,42.5,0.0,0.8941176470588236,1101.18,10.588235294117643,0,B,0.04736842105263158,,,,yes,,,,,,0.025679,242.52345055871547,2.0920349084155787,2603090910,0,0.76,0.10588235294117647,0.239001748005572,1,9,Weekday
ffad333659b83792733c6f2d686ddd6f,Đường Thành Thái,10.7697668,106.6661869,10.7675961,106.6670725,2.5,50.0,FRC2,secondary,asphalt,,,,20.0,32.0,0.0,0.625,2587.5,37.5,0,C,0.09,,,,,,,,,,0.003056,158.15928619652084,0.2589083615402287,2603090910,0,0.4,0.375,-0.38623704311867957,2,9,Weekday
32b80d1aeaf4553bffede0224626add8,Đường Xa Lộ Hà Nội,10.8159526,106.7573234,10.8100275,106.756146,1.0,50.0,FRC1,,,,,,38.0,49.0,0.0,0.7755102040816326,764.08,22.44897959183674,0,B,0.04736842105263158,,,,,,,,,,0.007103,191.04457073321336,0.6679228582442687,2603090910,0,0.76,0.22448979591836735,3.593229323381363,2,9,Weekday
61befe6a24cb50fc81cd2d1620af1bc3,Đường Thành Thái,10.7681721,106.666908,10.7764553,106.6636154,1.0,50.0,FRC2,,,,,,20.5,31.0,0.0,0.6612903225806451,969.68,33.87096774193549,0,C,0.08780487804878048,,,,,,,,,,0.011576,338.6697395641091,0.984459040124781,2603090910,0,0.41,0.3387096774193548,0.5078931470187166,2,9,Weekday
0061b758a42f099e6d194fe2d6e75c78,Đường Số 12,10.8649833,106.728414,10.8648292,106.7285029,1.0,50.0,FRC1,,,,,,38.0,49.0,0.0,0.7755102040816326,764.08,22.44897959183674,0,B,0.04736842105263158,,,,,,,,,,0.000243,150.46597252083745,0.01962221402714941,2603090910,0,0.76,0.22448979591836735,0.0,4,9,Weekday
857042c7a828e83d74da9242dc0a4c23,Đường Nguyễn Lương Bằng,10.7267486,106.7231704,10.7270427,106.7236852,1.0,50.0,FRC1,tertiary,,,,,37.0,44.0,0.0,0.8409090909090909,646.36,15.909090909090907,0,B,0.04864864864864865,,,,,,,,,,0.000809,59.824076627063505,0.06503356784079589,2603090910,0,0.74,0.1590909090909091,-44.59235585996583,3,9,Weekday
c8211d047c9c3e383930be241bcf7320,Hẻm 361/60 Thới Tam Thôn 4,10.8857251,106.6282581,10.8856777,106.6282883,1.0,50.0,FRC4,,,,,,25.0,35.0,0.0,0.7142857142857143,874.29,28.57142857142857,0,B,0.072,,,,,,,,,,7.8e-05,147.96717421391486,0.006196097766201387,2603090910,0,0.5,0.2857142857142857,0.0,1,9,Weekday
251fd401a7019af05b00a105df374d97,Hẻm 506 Lạc Long Quân,10.7711649,106.6460379,10.7705706,106.6472103,1.0,50.0,FRC4,,,,,,16.0,31.0,0.0,0.5161290322580645,1230.97,48.38709677419355,0,C,0.11249999999999999,,,,,,,,,,0.001767,117.29360547904588,0.14409537724118923,2603090910,0,0.32,0.4838709677419355,0.0,1,9,Weekday
7327ca4233b178a2f23ce2ea3ab6b941,Đường Hoàng Ngọc Phách,10.7810287,106.6332492,10.7834192,106.6249141,1.0,50.0,FRC4,,,,,,21.0,30.0,0.0,0.7,900.0,30.000000000000004,0,B,0.08571428571428572,,,,,,,,,,0.010726,286.2761311327781,0.9491602843543971,2603090910,0,0.42,0.3,-0.7374939844603046,5,9,Weekday
cc6a55c3ca041636c18d4f046557dea2,Đường Bình Lợi,10.8315214,106.7053404,10.8311762,106.7054531,1.0,50.0,FRC2,,,,,,33.0,42.0,0.0,0.7857142857142857,745.71,21.42857142857143,0,B,0.05454545454545455,,,,,,,,,,0.000458,162.22096602415343,0.040123228997869034,2603090910,0,0.66,0.21428571428571427,0.0,5,9,Weekday
f1f6c3a4d7c5ef9e6d1116e1e7fb2619,Đường Lý Thái Tổ,10.7677425,106.6740246,10.7669304,106.6770101,1.0,50.0,FRC2,,,,,,19.0,35.0,0.0,0.5428571428571428,1182.86,45.714285714285715,0,C,0.09473684210526316,,,,,,,,,,0.003798,105.47658212160422,0.3386618531463757,2603090911,0,0.38,0.45714285714285713,0.5905595748144579,5,9,Weekday
f8ba99351b6594850c8514d25d121706,Đường Nguyễn Hữu Trí,10.6854735,106.5540502,10.6963436,106.5939709,1.0,50.0,FRC4,,,,,,36.5,45.0,0.0,0.8111111111111111,700.0,18.88888888888889,0,B,0.049315068493150684,,,,,,,,,,0.050791,74.50812846682936,4.529807727959195,2603090911,0,0.73,0.18888888888888888,-0.2207599218456294,5,9,Weekday
768246f05b046c8c9df0bb29fc350b45,Đường Nguyễn Văn Nghi,10.8214371,106.6887972,10.8238312,106.6869947,1.0,50.0,FRC2,service,asphalt,,,,28.5,37.5,0.0,0.76,792.0,24.0,0,B,0.06315789473684211,,,,,,,,,,0.004197,323.51720882065575,0.3301224933438893,2603090911,0,0.57,0.24,0.0,4,9,Weekday
8d9b8cb589242f7e5e723eaf2a76477b,Đường Phan Đăng Lưu,10.8037891,106.687792,10.7993486,106.6803694,1.0,50.0,FRC2,,,,,,17.0,31.0,0.0,0.5483870967741935,1172.9,45.16129032258065,0,C,0.10588235294117647,,,,,,,,,,0.011863,238.65797466883043,0.9487732718433867,2603090911,0,0.34,0.45161290322580644,2.0025859247789093,4,9,Weekday
64bd1cacb24912186159135f5dabb552,Đường Cách Mạng Tháng 8,10.7782417,106.68085,10.7752936,106.6864011,1.5,50.0,FRC2,primary,asphalt,yes,,,17.0,31.0,0.0,0.5483870967741935,1759.35,45.16129032258065,0,C,0.10588235294117647,,,,,,,,,,0.008499,118.39596774389827,0.6891535218595868,2603090911,0,0.34,0.45161290322580644,0.4353166464135465,4,9,Weekday
42d38218242c47283340f4bf54a67bac,Đường Tân Sơn,10.8385379,106.6467909,10.8248067,106.6412646,1.0,50.0,FRC4,service,,,,,27.0,27.0,0.0,1.0,360.0,0.0,0,A,0.06666666666666667,,,,,,,,,,0.019258,201.5690363609863,1.6346551177800768,2603090911,0,0.54,0.0,0.6729248194529507,1,9,Weekday
b3153071a495f769721580a41acd5142,Đường Quốc lộ 1A,10.7169989,106.59955,10.7687081,106.7032148,1.0,50.0,FRC2,,,,,,31.0,35.5,0.0,0.8732394366197183,588.17,12.676056338028175,0,B,0.05806451612903226,,,,,,,,,,0.155374,63.07299162311301,12.699899044036826,2603090911,0,0.62,0.1267605633802817,0.047244470048108535,1,9,Weekday
74ef85fbba86aea448f55f140da46e7f,Đường Lê Minh Xuân,10.786231,106.651613,10.7874965,106.6560086,1.0,50.0,FRC4,,,,,,20.5,33.5,0.0,0.6119402985074627,1058.51,38.80597014925373,0,C,0.08780487804878048,,,,,,,,,,0.005661,73.6647718759533,0.5006918722741983,2603090911,0,0.41,0.3880597014925373,1.1983418010656597,5,9,Weekday
ee8b2c3f4e5ec2107444452b0ab76d30,Đường Mai Chí Thọ,10.7948062,106.7522864,10.7882091,106.7505717,1.0,50.0,FRC1,,,,,,36.0,36.0,0.0,1.0,360.0,0.0,0,A,0.05,,,,,,,,,,0.008312,194.3229587558566,0.7534365231207635,2603090911,0,0.72,0.0,2.919954014025646,3,9,Weekday
