segmentId,input_segment_id,name,lat_start,lon_start,lat_end,lon_end,length_km,bearing_deg,curvature_index,frc,currentSpeed,freeFlowSpeed,jamFactor,congestionIndex,LOS,trafficVolume,occupancy,crossTime_sec,incidentFlag,lane_snap,lane_here,lane_osm,lane_final,speedLimit_snap,speedLimit_osm,speedLimit_final,roadType,surface,oneway,width,ref,bridge,tunnel,cycleway,sidewalk,lit,smoothness,parking,here_length,here_baseTime,here_travelTime,mapbox_text,mapbox_place_name,mapbox_place_type,mapbox_center_lon,mapbox_center_lat,mapbox_category,mapbox_class,mapbox_type,mapbox_region,mapbox_place,mapbox_locality,mapbox_country,mapbox_postcode,timeStamp,dayOfWeek
931e092078f2614a71934d3a4ec00d60,,Cầu Sài Gòn 2,10.7983208,106.7250464,10.7988988,106.728642,0.398382,80.71,0.004174,,0,,,1.0,A,1000.0,,,0,,,1.0,1,,60,60,trunk,asphalt,yes,,,yes,,,,yes,,,2771,,,,,,,,,,,,,,,,2510171955,4
f92b3d0350a5ebeec92b2332dd10257e,,Nguyễn Oanh,10.8506971,106.6787535,10.8308983,106.6775689,2.193843,183.36,0.020983,,0,,,1.0,A,1000.0,,,0,,,1.0,1,,,50,primary,asphalt,yes,,,yes,,,,,,,13,,,,,,,,,,,,,,,,2510171955,4
06070fea94d2723df987abeeb511b66c,,Khuông Việt,10.7813924,106.6433121,10.7770894,106.6398819,0.606042,218.06,0.007733,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,,50,secondary,asphalt,no,,,,,,,,,,0,,,,,,,,,,,,,,,,2510171955,4
c1bc92586eafb44a409bf6c1095b5a62,,Hẻm 86 Ông Ích Khiêm,10.7699913,106.647032,10.7702268,106.6471393,0.028571,24.11,0.000343,,0,,,1.0,A,1000.0,,,0,,,,1,,50,50,residential,concrete,,,,,,,,,,,14,,,,,,,,,,,,,,,,2510171955,4
19572d98f7efdf320e9828c856d5b4c9,,Nguyễn Phúc Nguyên,10.7805493,106.6792239,10.7820636,106.6789157,0.170859,348.69,0.001822,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,,50,tertiary,asphalt,no,,,,,,,,,,0,,,,,,,,,,,,,,,,2510171955,4
5f4ad30047f2f96391c68e1f137624c7,,Trường Chinh,10.829463,106.6235423,10.8417386,106.6160676,1.584865,329.12,0.01975,,0,,,1.0,A,1000.0,,,0,,,,1,,50,50,primary,,yes,,,,,,,,,,1045,,,,,,,,,,,,,,,,2510171955,4
bfc437a1fe8725c4ea25584d08ad8bb6,,Cầu vượt Trạm 2,10.8618381,106.7958668,10.8607361,106.795148,0.145036,212.64,0.001821,,0,,,1.0,A,3000.0,,,0,,,3.0,3,,,50,trunk,asphalt,yes,,QL.1,yes,,,,,,,769,,,,,,,,,,,,,,,,2510171955,4
1568b2d755aa981f391099308486ad94,,Đất Thánh,10.7828795,106.6602062,10.7819,106.656532,0.416186,254.82,0.004654,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,,50,residential,asphalt,,,,,,,,,,,16,,,,,,,,,,,,,,,,2510171955,4
8d6f6a6cbefdeba3d4ccf9b818a655ec,,Kinh Dương Vương,10.7282004,106.6071858,10.7265851,106.6050773,0.291753,232.06,0.003724,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,1490,,,,,,,,,,,,,,,,2510171955,4
be5ebda5e8e596bb3f87eaf935c74b04,,Hai Bà Trưng,10.7756896,106.7060815,10.7914566,106.6874653,2.680843,310.77,0.034383,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,,50,primary,asphalt,yes,,,,,,,,,,403,,,,,,,,,,,,,,,,2510171955,4
49659a77c26e913c341cbca256c8cc7b,,Cầu Thanh Lộc,10.8608943,106.6696497,10.8610728,106.6698521,0.029658,48.08,0.000381,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,2510171955,4
14be1c20c28108e1d0ee5b51f96f0b19,,Kênh 10,10.708894,106.5725739,10.7087587,106.5725888,0.015054,173.82,0.00015,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,2510171955,4
eba4e712a07e83689f520ce10d29a9e5,,Nguyễn Thái Học,10.7651757,106.69714,10.7679022,106.6954254,0.355137,328.29,0.004441,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,466,,,,,,,,,,,,,,,,2510171955,4
ea3dc7f553e0877e391a9fd3277bc05f,,Trường Sa,10.7925479,106.6855754,10.7939608,106.7006919,1.660557,84.56,0.016529,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,,50,primary,asphalt,yes,,,yes,,,,,,no,15,,,,,,,,,,,,,,,,2510171955,4
1fe938e2d17aafebcc703e4d16744c64,,Cầu Thầy Tiêu,10.7289172,106.716972,10.7294379,106.7153476,0.186788,288.07,0.002145,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,2084,,,,,,,,,,,,,,,,2510171955,4
89479dc4a7719faf7acf04a66a8cac89,,Trường Sơn,10.8130718,106.6649688,10.8111229,106.6650145,0.215632,178.68,0.001995,,0,,,1.0,A,4000.0,,,0,,,4.0,4,,60,60,primary,asphalt,yes,,,,,,,,,,1229,,,,,,,,,,,,,,,,2510171955,4
adf40601c9de600d25b9039e2177ac82,,Cầu Thị Nghè,10.7910523,106.7058445,10.7924505,106.707195,0.213854,43.49,0.002749,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,,50,primary,asphalt,yes,,,yes,,,,yes,,,16,,,,,,,,,,,,,,,,2510171955,4
db9d31bddc50b8824845e7a0e7e568fa,,Đặng Nguyên Cẩn,10.7534511,106.6316452,10.7563978,106.6332036,0.367822,27.46,0.004505,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,,50,tertiary,asphalt,,,,,,,,,,,0,,,,,,,,,,,,,,,,2510171955,4
3ea305cbef3167c345c81b93932e4cf8,,Nguyễn Thái Sơn,10.8177209,106.6814029,10.819754,106.683148,0.294944,40.13,0.003778,,0,,,1.0,A,1000.0,,,0,,,1.0,1,,,50,primary,asphalt,yes,,,,,,,,,,14,,,,,,,,,,,,,,,,2510171955,4
6112f9c317f9421f9f022913107f8ced,,Trần Bình Trọng,10.7592606,106.6803749,10.7582717,106.6807561,0.117062,159.26,0.00137,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,2510171955,4
1f634d0600e8ef9268741fe5facb3c03,,Đỗ Xuân Hợp,10.8355189,106.7658175,10.8354781,106.7658807,0.008254,123.32,0.000104,,0,,,1.0,A,3000.0,,,0,,,3.0,3,,,50,secondary,asphalt,,,,,,,,,,,3545,,,,,,,,,,,,,,,,2510171955,4
a0616551a649b424c725bc667b4a8e72,,Cầu Thị Nghè 2,10.7875007,106.7093873,10.7876817,106.7096016,0.030824,49.31,0.000395,,0,,,1.0,A,3000.0,,,0,,,3.0,3,,,50,primary,asphalt,yes,,,yes,,,,yes,,,1337,,,,,,,,,,,,,,,,2510171955,4
077abce41d36295c50eedc27a6c8a57e,,Linh Đông,10.8415361,106.7438406,10.8415361,106.7438406,0.0,0.0,0.0,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,50,50,primary,asphalt,yes,,,,,,,,,,16,,,,,,,,,,,,,,,,2510171955,4
f27d392adb5daeb407269666383bc04f,,Nguyễn Thông,10.781667,106.679297,10.7781284,106.6843698,0.678978,125.38,0.008611,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,residential,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2510171955,4
e553cd5c3a7edecf84a2689095a9f748,,Trần Huy Liệu,10.792161,106.6779981,10.794303,106.6778425,0.237544,355.92,0.002298,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2510171955,4
176e65c0c1d48b75b07ce408c37d051b,,Nguyễn Ðình Chiểu,10.7851071,106.6963948,10.7704394,106.6824793,2.224533,222.98,0.028583,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,849,,,,,,,,,,,,,,,,2510171955,4
c801fe90087f87f5259cf31d5c9b79fd,,Nguyễn Thông,10.7778272,106.6849154,10.7759864,106.6869946,0.305238,132.03,0.00392,,0,,,1.0,A,3000.0,,,0,,,3.0,3,,60,60,primary,asphalt,yes,,,,,,,,,,16,,,,,,,,,,,,,,,,2510171955,4
ffa8f888d5cc6bbe632951ae521c8a80,,Ấp Bắc,10.7997419,106.6413422,10.8000771,106.6415662,0.044439,33.28,0.000559,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,residential,,,,,,,,,,,,15,,,,,,,,,,,,,,,,2510171955,4
63fae86ec55193cab7357c63f4f2845a,,Đặng Văn Ngữ,10.7937455,106.6690254,10.794193,106.6693074,0.058321,31.76,0.000729,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,,50,secondary,asphalt,,,,,,,,,,,15,,,,,,,,,,,,,,,,2510171955,4
51174ce5c31c72f6ed8ac6e0e5920cca,,Nguyễn Thái Sơn,10.8145897,106.6790274,10.8177209,106.6814029,0.432945,36.69,0.005507,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,residential,,,,,,,,,,,,626,,,,,,,,,,,,,,,,2510171955,4
7c3b51cee3a5d01b4520791f4e9bf61e,,Nguyễn Đình Chiểu,10.8033297,106.6789788,10.8034825,106.6796467,0.074971,76.89,0.000821,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,949,,,,,,,,,,,,,,,,2510171955,4
268a920a92850452241197e08b870a5f,,Trần Hưng Ðạo,10.752179,106.6632877,10.7680299,106.6953474,3.920441,63.28,0.047911,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,404,,,,,,,,,,,,,,,,2510171955,4
c612fb912413f6a5824321999feef6c6,,Trần Hưng Ðạo,10.7680299,106.6953474,10.7644448,106.692428,0.50913,218.66,0.006504,,0,,,1.0,A,3000.0,,,0,,,3.0,3,,,50,primary,asphalt,yes,,,,,,,,good,,16,,,,,,,,,,,,,,,,2510171955,4
363d1a8264d89a6d6301bf2c3e5dfd61,,Lê Duẩn,10.7857663,106.7035568,10.7803753,106.6984806,0.814741,222.77,0.010467,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,service,,,,,,,,,,,,16,,,,,,,,,,,,,,,,2510171955,4
5f6dd0f6ed3ad6335017a9bc558f764d,,Nguyễn Thị Nghĩa,10.7701435,106.6940986,10.7693254,106.6945589,0.103554,151.07,0.001278,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,,50,primary,asphalt,yes,,,,,,,,good,,1135,,,,,,,,,,,,,,,,2510171955,4
bbc9668a44f87c125ba8ae335da5cf53,,Bờ Bao Tân Thắng,10.8073924,106.6216983,10.8012197,106.6186403,0.760282,205.95,0.009231,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,secondary,asphalt,yes,,,,,,,,,,25,,,,,,,,,,,,,,,,2510171955,4
477515b82122a24851cb9c5e7721ea60,,Cầu Văn Thánh 2,10.7894924,106.7121753,10.7892164,106.7138262,0.183113,99.66,0.001927,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,2510171955,4
778e46bf773be645c451e30b2f183933,,Lê Hồng Phong,10.765331,106.6752404,10.761133,106.676833,0.495949,159.56,0.005791,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,2510171955,4
8f74804e41a4d09c93121dec7f75639b,,Trần Minh Quyền,10.771263,106.6737333,10.770053,106.6752791,0.215631,128.55,0.002756,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,service,concrete,,,,,,,,,,,14,,,,,,,,,,,,,,,,2510171955,4
697fbe7ce076a6f88372cf8346195822,,Bến Vân Đồn,10.7584116,106.6937223,10.7573004,106.6918919,0.234922,238.29,0.002942,,0,,,1.0,A,3000.0,,,0,,,3.0,3,,60,60,secondary,asphalt,yes,,,,,,,,,,15,,,,,,,,,,,,,,,,2510171955,4
373575dcf77c2630d31bc5f414d50560,,Cầu Vĩnh Bình,10.8684531,106.7160636,10.8684713,106.7161334,0.007893,75.13,8.8e-05,,0,,,1.0,A,3000.0,,,0,,,3.0,3,,,50,trunk,asphalt,yes,,QL.13,yes,,,,yes,,,12,,,,,,,,,,,,,,,,2510171955,4
e50efc6df4e60f7efd231b37a1f22a36,,Trần Hưng Ðạo,10.7520028,106.6580656,10.752179,106.6632877,0.571515,88.03,0.005398,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,515,,,,,,,,,,,,,,,,2510171955,4
ddba054645927d488ac5ce38f7733b99,,Lê Hồng Phong,10.760492,106.6770991,10.7663147,106.6749228,0.686644,339.84,0.007999,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,2510171955,4
62835832e483076673d3f22b2e00fb89,,Kênh Nước Đen,10.7884223,106.6172503,10.7881979,106.6166971,0.065394,247.56,0.000778,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,,50,secondary,asphalt,,,ĐH.3,,,,,,,,4,,,,,,,,,,,,,,,,2510171955,4
8f648cb615ed770cc3698809e27eafca,,Bến Hàm Tử,10.7494447,106.673072,10.7507824,106.6681836,0.554782,285.56,0.006226,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,1065,,,,,,,,,,,,,,,,2510171955,4
d274d3a32a4801162874319ff8aafd61,,Trần Nam Trung,10.7085686,106.8191301,10.7065115,106.8236348,0.542783,114.93,0.006562,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,tertiary,,,,,,,,,,,,27,,,,,,,,,,,,,,,,2510171955,4
c4453b9f2d10111b0d1b59fd270efc2d,,Cầu cụt,10.8552658,106.6556187,10.8551425,106.655734,0.018573,137.44,0.000239,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,service,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2510171955,4
9d240270dccd9ed708ab919407c8f804,,Trần Khắc Chân,10.7993219,106.6784691,10.8014439,106.6758626,0.369251,309.65,0.004728,,0,,,1.0,A,3000.0,,,0,,,3.0,3,,,50,primary,asphalt,yes,,,,,,,,,,5,,,,,,,,,,,,,,,,2510171955,4
19e455d9feca8246edf4ce3897d247ac,,Nguyễn Thị Nhỏ,10.7716614,106.6527803,10.753478,106.6507502,2.02354,186.26,0.020213,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,2510171955,4
1ef01f1af018ff06b9ba19eb43edf177,,Lê Hồng Phong,10.7663147,106.6749228,10.7654291,106.6752055,0.102723,162.59,0.001168,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,service,concrete,,,,,,,,,,,7,,,,,,,,,,,,,,,,2510171955,4
32828727293ddce09fe8e662a3796bae,,Lê Khôi,10.7821969,106.6288442,10.779782,106.6280309,0.28154,198.31,0.003228,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,2510171955,4
99df86c7a8625aa398a1ea291a4256a0,,Bến Cát,10.7852199,106.6568031,10.7851391,106.6568613,0.010972,144.72,0.000139,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,residential,asphalt,,,,,,,,,,,0,,,,,,,,,,,,,,,,2510171955,4
f7939d1b9ed82e65492cb98f57275439,,Trần Nhân Tôn,10.7633139,106.6746238,10.7664111,106.673962,0.350154,348.14,0.003759,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,2510171955,4
0cce889e4b92cd3c8337237e70ad81e9,,Lê Lai,10.7700912,106.6941287,10.76857,106.6902339,0.458009,248.32,0.005416,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,1129,,,,,,,,,,,,,,,,2510171955,4
a979f06e9e1616639d2231bc358d4fa5,,Nguyễn Thị Nhỏ,10.7588735,106.6513792,10.7591706,106.6513758,0.032865,359.36,0.0003,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,2510171955,4
4b74658979eab14919bb70ba752ee66d,,Trần Não,10.7912282,106.730462,10.7916195,106.7303648,0.044569,346.29,0.000488,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,residential,asphalt,,,,,,,,,,,13,,,,,,,,,,,,,,,,2510171955,4
0b6d77b829081eb6542188990f40a7c4,,Nguyễn Thị Thập,10.7406127,106.699903,10.7394635,106.7068498,0.770416,99.56,0.008096,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,376,,,,,,,,,,,,,,,,2510171955,4
9a3b8820ef8cb5c724e73ac05d3b5ab8,,Cầu vượt Cây Gõ,10.7544547,106.6400826,10.7538631,106.6457375,0.621969,96.08,0.006246,,0,,,1.0,A,1000.0,,,0,,,1.0,1,,,50,primary,asphalt,yes,,,yes,,,,no,,,1295,,,,,,,,,,,,,,,,2510171955,4
7c70770083f1532697fa793c1e9247a0,,Lê Lợi,10.7722079,106.6990769,10.7732655,106.6999404,0.150348,38.73,0.001921,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,,50,tertiary,asphalt,yes,,,,,,,,,,16,,,,,,,,,,,,,,,,2510171955,4
ae185ee676c6ee10a1f28a338e15dbca,,Cầu vượt Cộng Hòa - Hoàng Hoa Thám,10.8020955,106.6450548,10.8017925,106.6479549,0.318921,96.07,0.003203,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,465,,,,,,,,,,,,,,,,2510171955,4
19159488838aabb5e7b22630b92d0b76,,Nguyễn Thị Thập,10.7394635,106.7068498,10.7399476,106.7035805,0.361591,278.57,0.003753,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,2510171955,4
22c329dbd6a83db5e3e11239d39db732,,Lê Minh Xuân,10.786231,106.651613,10.7874965,106.6560086,0.500692,73.66,0.005661,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,secondary,,,,,,,,,,,,22,,,,,,,,,,,,,,,,2510171955,4
945f4133aaa997f4ea99a4b9f3d73e0b,,Lê Quang Sung,10.7510631,106.6528193,10.7510631,106.6528193,0.0,0.0,0.0,,0,,,1.0,A,1000.0,,,0,,,1.0,1,,,50,tertiary,asphalt,yes,,,,,,,,,,373,,,,,,,,,,,,,,,,2510171955,4
154a01acf0269ecc8c2f51c23dcb1755,,Nguyễn Thị Đặng,10.867202,106.6414169,10.8676811,106.6416344,0.058086,24.03,0.000697,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,2510171955,4
900ad9b82bb6e75e454ac498bc1e67e3,,Cầu vượt Lý Thái Tổ - Nguyễn Tri Phương,10.7666392,106.6652083,10.7692426,106.6699972,0.597716,61.04,0.007392,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,residential,,,,,,,,,,,,705,,,,,,,,,,,,,,,,2510171955,4
7642b13b19d9c6929cf66e4bf469be97,,Lê Qúy Đôn,10.8832727,106.800583,10.8832727,106.800583,0.0,0.0,0.0,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,1035,,,,,,,,,,,,,,,,2510171955,4
1c1d965a61b2f889efcf6b5c4df59502,,Cầu vượt Nguyễn Hữu Cảnh,10.7976427,106.7237951,10.7976579,106.7205235,0.357791,270.27,0.003287,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,1951,,,,,,,,,,,,,,,,2510171955,4
3f02cf00511ed6d52873fdc68a0c1b27,,Nguyễn Thị Định,10.7636062,106.7826284,10.7581359,106.7889248,0.916729,131.49,0.011767,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,2510171955,4
b0166dc361a75fc95ddbe6d2e14328f3,,Trần Quý,10.7582245,106.6518136,10.7591573,106.6561005,0.4801,77.51,0.00522,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,2510171955,4
51e315913bf3e64b6750e535df7ea2f3,,Cầu vượt Ngã Tư Ga,10.8629755,106.6803378,10.8591758,106.6799122,0.422867,186.28,0.004225,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,1137,,,,,,,,,,,,,,,,2510171955,4
53924faefb7652b3bdaf1cc16ed31414,,Nguyễn Tri Phương,10.7666599,106.6674092,10.7546206,106.6696106,1.353295,169.82,0.014241,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,,50,primary,asphalt,yes,,,,,,,,,,13,,,,,,,,,,,,,,,,2510171955,4
b7e6bbf9dd14cbbb36a22cc440ce1698,,Trần Quốc Hoàn,10.8050283,106.6643387,10.8026411,106.6635788,0.276824,197.36,0.003147,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,2510171955,4
bbb7badb4cb5b83e958214bebd1cebc2,,Lê Tuấn Mậu,10.7490204,106.625679,10.7482606,106.6267106,0.140695,126.86,0.001791,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,2510171955,4
aa55d5db7a80a888fe5daa8bcf5af867,,Nguyễn Tri Phương,10.7546206,106.6696106,10.7522326,106.6695017,0.264412,182.57,0.002497,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,60,60,primary,asphalt,yes,,,,,,,,,,13,,,,,,,,,,,,,,,,2510171955,4
8b7b56809af4395a2a2a9a0c41c89784,,Cầu vượt Ngã tư Gò Mây,10.819436,106.6017747,10.8133227,106.6004668,0.691173,191.87,0.007421,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,,50,trunk,asphalt,yes,,QL.1,,,,,,,,659,,,,,,,,,,,,,,,,2510171955,4
2b84ee42684591b4fb0667a702b002f5,,Nguyễn Trãi,10.7710906,106.6929369,10.7532859,106.6628252,3.837373,238.96,0.047916,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,service,,,,,,,,,,,,10,,,,,,,,,,,,,,,,2510171955,4
90498184b9db90ea772a2c8b99234878,,Lê Văn Khương,10.8619111,106.6498425,10.8621838,106.6494524,0.052241,305.44,0.000663,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,795,,,,,,,,,,,,,,,,2510171955,4
8f2c1be608e8e397156a1ce1e53da194,,Lê Văn Lương,10.6893503,106.7024735,10.7410217,106.7037515,5.717221,1.39,0.052949,,0,,,1.0,A,1000.0,,,0,,,1.0,1,,,50,residential,metal,,,ĐT.826,yes,,,,,,,2032,,,,,,,,,,,,,,,,2510171955,4
a3bdd2a7c4c008f49e416ee5957c5044,,Cầu vượt Quang Trung,10.8502095,106.6314235,10.8509611,106.627222,0.466863,280.32,0.004953,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,,50,primary,asphalt,yes,,,yes,,,,,,,1030,,,,,,,,,,,,,,,,2510171955,4
042d47f888a4c04594fb225b07cdf24f,,Trần Văn Giàu,10.7482734,106.5880278,10.7535831,106.5750441,1.536792,292.6,0.018293,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,265,,,,,,,,,,,,,,,,2510171955,4
970b4ff86943d2ad35d2f49cddfe64e4,,Trần Văn Kiểu,10.7465385,106.6289013,10.7460179,106.6288456,0.057906,186.0,0.000576,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,service,concrete,,,,,,,,,,,14,,,,,,,,,,,,,,,,2510171955,4
0b0a8e08ffa48b8dd690d2211a56eb23,,Lê Văn Ninh,10.8510377,106.7547163,10.8495638,106.7534794,0.211828,219.5,0.002711,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,,50,secondary,asphalt,yes,,,,,,,,,,310,,,,,,,,,,,,,,,,2510171955,4
0227b4a3e4d032515da44a51acb1821b,,Nguyễn Trãi,10.7527545,106.6535477,10.7669665,106.6883289,4.116211,67.41,0.048993,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,2510171955,4
1ba26124e3c27b62dbde76e520784686,,Cầu vượt Thủ Thiêm,10.7890182,106.716779,10.7891973,106.7150911,0.185656,276.17,0.001867,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,3382,,,,,,,,,,,,,,,,2510171955,4
a264b8cb890cb9e83830948e5a9a7670,,Trần Văn Mười,10.8496569,106.5879562,10.8777391,106.5913288,3.128088,6.73,0.031455,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,tertiary,asphalt,,,,,,,,,,,433,,,,,,,,,,,,,,,,2510171955,4
2663bf870792abf3dde0cccf2e32b12a,,Nguyễn Trọng Trí,10.7407342,106.6176488,10.7406865,106.6175944,0.007953,228.25,0.000102,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,service,asphalt,yes,,,,,,,,,,568,,,,,,,,,,,,,,,,2510171955,4
0da7a0c372bed2f60ce19a48bf5305e9,,Nguyễn Trọng Tuyển,10.7980849,106.6699079,10.7984011,106.6665835,0.365239,275.53,0.003641,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,service,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2510171955,4
cbb3cdb1ae52a7a0119f0ed40870900c,,Lê Văn Sỹ,10.7915356,106.67201,10.7962369,106.6656372,0.869576,306.91,0.011074,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,,50,secondary,asphalt,,,,,,,,,,,0,,,,,,,,,,,,,,,,2510171955,4
e36b882b9c85d454a0300fea6df86f4e,,Nguyễn Tuyển,10.7833422,106.7653756,10.7836471,106.7652891,0.035028,344.43,0.000391,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,residential,,,,,,,,,,,,13,,,,,,,,,,,,,,,,2510171955,4
d7d66ec780f7229fc42a104fb9a5fc8d,,Nguyễn Trọng Tuyển,10.7983381,106.6674578,10.7980849,106.6699079,0.269406,96.01,0.002703,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,2510171955,4
11cd545a14b3f700ac39c4d5a330f3fa,,Lê Đại Hành,10.7648499,106.6551501,10.7626323,106.6568351,0.306813,143.26,0.003903,,0,,,1.0,A,3000.0,,,0,,,3.0,3,,,50,secondary,asphalt,yes,,,,,,,,,,0,,,,,,,,,,,,,,,,2510171955,4
a179566adbd5698884012c45a0a01aee,,Trần Văn Trà,10.7230616,106.8257234,10.7256271,106.7236416,11.170113,271.47,0.104647,,0,,,1.0,A,2000.0,,,0,,,2.0,2,,50,50,primary,,,,ĐT.769B,,,,,,,,13,,,,,,,,,,,,,,,,2510171955,4
c694e7862fc1ac6adb6b4007bc39a2dc,,Nguyễn Bỉnh Khiêm,10.7886678,106.7034865,10.7918707,106.700004,0.520165,313.12,0.006685,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,,,,,,,,,,,,,306,,,,,,,,,,,,,,,,2510171955,4
db64f28269cb08c2187871f04aa27ad4,,Cầu Ðiện Biên Phủ,10.7935904,106.7005728,10.7937716,106.70102,0.052855,67.58,0.000628,,0,,,1.0,A,1000.0,,,0,,,,1,,,50,tertiary,,no,,,,,,,,,,300,,,,,,,,,,,,,,,,2510171955,4
