fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size,gate_reason,gate_pass,silhouette_norm,davies_bouldin_norm,ARI_norm,NMI_norm,RMSE_norm,weighted_score,pareto_front
MI,density,DBSCAN,"{'eps': 1.2, 'min_samples': 5}",13,0.21878526854540914,1.584453942103193,150.2954744172311,0.13814752119385898,0.3242006262554746,0.4740947075208914,0.7192200557103064,1.073094605999948,1975,0.09113924050632911,0.4339240506329114,5,857,min_cluster_size<10,False,0.4987970497530779,0.6903338189338768,0.33874222239315255,0.6446295110636832,0.5471281042945979,0.5190549383951112,False
MI,density,DBSCAN,"{'eps': 1.2, 'min_samples': 10}",7,0.22950314579436348,2.5418086241967703,213.39797331312403,0.13538896711493045,0.31035195023507944,0.47153024911032027,0.7176749703440095,1.0660288721917348,1975,0.14632911392405062,0.4111392405063291,91,812,,True,0.507192739844012,0.490554824042185,0.3319960587223465,0.6169211832359646,0.5501100149727283,0.4859406037278577,False
MI,density,DBSCAN,"{'eps': 1.2, 'min_samples': 20}",12,0.20758484859399678,1.9402087279035753,158.36967523921618,0.16062569428172022,0.3471028661412842,0.5825242718446602,0.47119741100323626,0.7640803427824441,1975,0.21772151898734177,0.27544303797468356,21,544,,True,0.49002336699705007,0.6160955717466525,0.39371356982104844,0.690452142036529,0.6775396024056284,0.5524243117531276,False
MI,density,DBSCAN,"{'eps': 1.4, 'min_samples': 5}",13,0.19524287877556532,1.5497259134195167,162.12558652964435,0.13818521153310506,0.32916623953590896,0.4662379421221865,0.7395498392282959,1.0966185969911695,1975,0.05518987341772152,0.45164556962025315,5,892,min_cluster_size<10,False,0.4803554680931583,0.6975807993840297,0.33883439575285007,0.6545646731280799,0.5372004107481151,0.5150593689879415,False
MI,density,DBSCAN,"{'eps': 1.4, 'min_samples': 10}",8,0.22798866958705497,2.402445664993044,210.16335366298492,0.13788498356110238,0.3200168517189846,0.4672635702294348,0.7341913822048125,1.0891950380908273,1975,0.09518987341772152,0.4339240506329114,9,857,min_cluster_size<10,False,0.5060063973816652,0.5196368272282632,0.3381001752229154,0.6362586461345302,0.5403333322755194,0.492477630610668,False
MI,density,DBSCAN,"{'eps': 1.4, 'min_samples': 20}",7,0.23626432745286233,2.548371631300124,219.76573838931668,0.1366714407999856,0.31364981981591405,0.4694944799535154,0.7251597908192912,1.0763961650998761,1975,0.12860759493670887,0.42025316455696204,90,830,,True,0.5124890111610587,0.4891852679235398,0.3351324037550472,0.6235195361286346,0.5457347664472098,0.4879580276262946,False
MI,density,OPTICS,"{'min_samples': 5, 'xi': 0.03}",109,-0.17188813076549747,1.2760623650504006,13.280249315315539,0.01857938839141805,0.2946462358380026,0.8945102260495156,0.10656620021528525,0.3297257235110524,1975,0.529620253164557,0.012658227848101266,5,25,min_cluster_size<10; noise_ratio>0.5,False,0.19276883995004843,0.7546883997898863,0.04633316655501319,0.5854973068566028,0.8608477643682306,0.4329729104968849,True
MI,density,OPTICS,"{'min_samples': 5, 'xi': 0.05}",93,-0.2354305645353332,1.2156470083781492,12.290963845057945,0.014141737924446604,0.2783098219135575,0.9042690815006468,0.09702457956015524,0.3156135321588087,1975,0.6086075949367089,0.012151898734177215,5,24,min_cluster_size<10; noise_ratio>0.5,False,0.14299381741867045,0.767295764080006,0.035480699825179735,0.5528115315607406,0.8668034506744651,0.4159954137919676,False
MI,density,OPTICS,"{'min_samples': 10, 'xi': 0.03}",33,-0.25258950991621765,1.342021605941653,22.010405012285926,0.01904077999290767,0.24137495637735498,0.8107692307692308,0.19384615384615383,0.45064056971928645,1975,0.6708860759493671,0.019240506329113925,10,38,noise_ratio>0.5,False,0.12955261219128034,0.7409241480496047,0.047461519732411576,0.47891252771065224,0.8098187727815813,0.38919278890127784,False
MI,density,OPTICS,"{'min_samples': 10, 'xi': 0.05}",28,-0.28304378266656155,1.3064550938393065,21.55124125313653,0.01828543394702522,0.23721400077117483,0.8275261324041812,0.18292682926829268,0.4514784076932588,1975,0.7093670886075949,0.03139240506329114,10,62,noise_ratio>0.5,False,0.10569670957011423,0.7483461016604351,0.04561428820900478,0.4705873187272931,0.8094651848784781,0.3825607994786346,False
MI,density,OPTICS,"{'min_samples': 20, 'xi': 0.03}",15,-0.11282192531927603,1.3760461290433623,65.46839000738676,0.03355861216531203,0.23951878686845673,0.6662531017369727,0.40818858560794047,0.764439170671917,1975,0.5918987341772152,0.08556962025316456,21,169,noise_ratio>0.5,False,0.23903747545082352,0.7338239738361523,0.08296550811837608,0.47519871758319854,0.6773881683516045,0.39733178327552343,False
MI,density,OPTICS,"{'min_samples': 20, 'xi': 0.05}",11,-0.09832596989470757,1.2482831534490324,86.34216225028473,0.06687610004516419,0.2595158612384342,0.6949924127465857,0.503793626707132,1.011316844635148,1975,0.6663291139240506,0.0840506329113924,23,166,noise_ratio>0.5,False,0.2503926670143904,0.7604853140123861,0.16444487009807016,0.5152087150315176,0.5731998147899113,0.40970345159268295,False
MI,model,GMM,"{'n_components': 3, 'covariance_type': 'full'}",3,0.23365495229835134,1.7750791028948851,385.1181088637363,0.09518794918022483,0.14111135322560342,0.3270886075949367,1.5017721518987341,2.0098491662027964,1975,0.0,0.47645569620253164,377,941,,True,0.5104449958565921,0.6505545148406954,0.23368272537422044,0.2783058573527337,0.1517950077365069,0.35571998768401886,False
MI,model,GMM,"{'n_components': 3, 'covariance_type': 'tied'}",3,0.23438936098320048,1.649205895491657,459.1150411080783,0.10977856334115953,0.1362599790976855,0.37468354430379747,1.2607594936708861,1.818609846050521,1975,0.0,0.36,615,711,,True,0.5110202840013304,0.6768215017047678,0.26936470527054285,0.268599264133765,0.23250262938191613,0.38340988807013143,False
MI,model,GMM,"{'n_components': 3, 'covariance_type': 'diag'}",3,0.23912205475205467,1.63922720228977,463.9823965375331,0.11190498158641655,0.14869308851983734,0.37670886075949367,1.310886075949367,1.8846481725184716,1975,0.0,0.3822784810126582,534,755,,True,0.5147275694325449,0.6789038368471062,0.27456495333697334,0.2934753368557732,0.20463285729515335,0.3841065782068422,False
MI,model,GMM,"{'n_components': 3, 'covariance_type': 'spherical'}",3,0.13317408705367623,1.7187387173873547,282.3966450072113,0.07737948841525673,0.14624589392480009,0.3508860759493671,1.3848101265822785,1.9674567532602507,1975,0.0,0.6172151898734177,357,1219,,True,0.4317348011913652,0.6623115217254276,0.19013136201205408,0.2885790081383094,0.16968563201648568,0.3320372466837126,False
MI,model,GMM,"{'n_components': 5, 'covariance_type': 'full'}",5,0.2625159209149068,1.6127396214917002,416.3402760458085,0.15996782962995237,0.19803771923459312,0.4318987341772152,1.12,1.687481833001132,1975,0.0,0.26784810126582276,254,529,,True,0.5330528073290004,0.684431215955316,0.3921047332758582,0.3922037064391608,0.2878418245635219,0.45035298842309057,False
MI,model,GMM,"{'n_components': 5, 'covariance_type': 'tied'}",5,0.26716128088801067,1.5800343645439643,430.8312855370665,0.107807936785021,0.14328506954230466,0.3878481012658228,1.2592405063291139,1.8117758265220396,1975,0.0,0.2739240506329114,256,541,,True,0.5366916811273372,0.6912560881608865,0.2645454525383611,0.2826550127679458,0.23538675102584816,0.393473298760919,False
MI,model,GMM,"{'n_components': 5, 'covariance_type': 'diag'}",5,0.23505258701624934,1.730875895438994,367.70591011257363,0.11416353777081312,0.15223693478301806,0.3929113924050633,1.2445569620253165,1.8037934710148913,1975,0.0,0.3210126582278481,256,634,,True,0.5115398122721231,0.6597787579782702,0.280088350465939,0.3005658380622882,0.23875549824580844,0.389709829739761,False
MI,model,GMM,"{'n_components': 5, 'covariance_type': 'spherical'}",5,0.29431217831178275,1.3759240114282203,483.34015867207444,0.19282500422879056,0.2384449063067596,0.460253164556962,1.0136708860759494,1.5667429732741096,1975,0.0,0.30734177215189873,228,607,,True,0.5579599337081335,0.7338494571130068,0.47245837915765654,0.4730501053543113,0.33879654559572125,0.5063988217056895,False
MI,model,GMM,"{'n_components': 7, 'covariance_type': 'full'}",7,0.2632639837441689,1.944537477149294,347.3330360280477,0.17842941619760225,0.27470214493480166,0.4941772151898734,0.9827848101265823,1.5807384910905378,1975,0.0,0.2420253164556962,108,478,,True,0.5336387912451387,0.615192256403214,0.43725334412219546,0.5455933183339553,0.3328900983454358,0.4834188897214961,False
MI,model,GMM,"{'n_components': 7, 'covariance_type': 'tied'}",7,0.2632265436424048,1.6404918279510519,374.23490015432475,0.1315904684772027,0.21630805128643524,0.4521518987341772,1.1179746835443038,1.7050928925287028,1975,0.0,0.22278481012658227,158,440,,True,0.5336094630970284,0.6786399371156371,0.32270666551842625,0.4287588507192472,0.2804095312046342,0.4362707565700231,False
MI,model,GMM,"{'n_components': 7, 'covariance_type': 'diag'}",7,0.2625449173594878,1.4243215883343736,374.87959787049687,0.1701868988548251,0.26926426062819764,0.4931645569620253,0.9868354430379747,1.5800977377236807,1975,0.0,0.2830379746835443,165,559,,True,0.5330755212635592,0.7237499407578347,0.41709591038595706,0.5347132399181783,0.3331605117743225,0.4929444373686455,False
MI,model,GMM,"{'n_components': 7, 'covariance_type': 'spherical'}",7,0.207586705680346,1.6273211094405937,320.15805922996043,0.18951843143320946,0.31893423589198616,0.5073417721518987,0.760506329113924,1.2613033243234424,1975,0.0,0.24,141,474,,True,0.49002482171808287,0.6813883781639085,0.4643720119412889,0.634092556451894,0.4676994699702083,0.529461242601255,False
MI,model,GMM,"{'n_components': 9, 'covariance_type': 'full'}",9,0.2685542812479152,1.7452662537040853,327.91751580794,0.20709508783505945,0.36203371811894314,0.549367088607595,0.6739240506329114,1.1754880483861732,1975,0.0,0.21316455696202533,88,421,,True,0.5377828672873074,0.6567758047738796,0.5073564876773808,0.7203256794587954,0.5039155933920374,0.5686331800544808,False
MI,model,GMM,"{'n_components': 9, 'covariance_type': 'tied'}",9,0.26984771577536765,1.43798358046828,336.7689160356524,0.1520600707052447,0.27266395848699176,0.4936708860759494,0.8820253164556962,1.4102697470674435,1975,0.0,0.22278481012658227,16,440,,True,0.5387960600299715,0.7208989816433283,0.3727659657734005,0.541515330070907,0.4048320341566959,0.4982190600393175,False
MI,model,GMM,"{'n_components': 9, 'covariance_type': 'diag'}",9,0.2724972542599414,1.4609144708878383,349.1334863160688,0.18196216334481044,0.30931349372713374,0.5326582278481012,0.7756962025316456,1.296929187140029,1975,0.0,0.20810126582278482,89,411,,True,0.5408715366830237,0.7161138060697647,0.4458928305272967,0.6148434471899619,0.4526644936133436,0.5368675785142079,False
MI,model,GMM,"{'n_components': 9, 'covariance_type': 'spherical'}",9,0.25119279046854204,1.515501551469113,340.39807393931636,0.21907025572738006,0.3551928941749623,0.5802531645569621,0.5817721518987342,1.0230260399818827,1975,0.0,0.1660759493670886,113,328,,True,0.524183001127761,0.7047226755968343,0.5366422802612824,0.7066386098665557,0.5682582509574108,0.5905621633582514,False
MI,model,GMM,"{'n_components': 11, 'covariance_type': 'full'}",11,0.28227324135214216,1.5768226188416208,326.7248718545937,0.18614133151750958,0.37118621140213975,0.5620253164556962,0.6324050632911392,1.0789117818021048,1975,0.0,0.17974683544303796,57,355,,True,0.5485294110972037,0.6919263092819226,0.45611316759308396,0.7386379198461308,0.5446731153137154,0.574679902104523,False
MI,model,GMM,"{'n_components': 11, 'covariance_type': 'tied'}",11,0.24025744135102176,1.5517826130115182,303.94530205660027,0.1597691266619243,0.3081296224695955,0.5382278481012658,0.730632911392405,1.204842549721852,1975,0.0,0.14430379746835442,21,285,,True,0.5156169576758426,0.697151611137532,0.39161879654747156,0.6124747663961176,0.491527283365087,0.5215583518588933,False
MI,model,GMM,"{'n_components': 11, 'covariance_type': 'diag'}",11,0.2927652550957377,2.1824781377718847,278.6569224983569,0.17433969642410968,0.3252531625018799,0.529113924050633,0.7812658227848102,1.2707019887856466,1975,0.0,0.20810126582278482,11,411,,True,0.5567481743630027,0.5655392417868402,0.4272517569970922,0.6467354177455208,0.46373300609246737,0.5205877829883714,False
MI,model,GMM,"{'n_components': 11, 'covariance_type': 'spherical'}",11,0.22771792976050714,1.8341590463572606,290.1662638660657,0.21752451749493434,0.38488331529741204,0.6086075949367089,0.4982278481012658,0.8644893129194245,1975,0.0,0.1448101265822785,94,286,,True,0.505794317356286,0.6382258220960584,0.5328621103570724,0.7660429832949109,0.6351645868221807,0.5973373451014211,False
MI,model,GMM,"{'n_components': 13, 'covariance_type': 'full'}",13,0.30271945828698993,1.3985099108334538,324.86545846167166,0.18269605896859872,0.35869541522846426,0.56,0.6425316455696203,1.090581078419938,1975,0.0,0.18075949367088606,29,357,,True,0.5645456517136689,0.7291362736228137,0.4476876041129163,0.7136464279013625,0.5397483897104755,0.5774253971273677,False
MI,model,GMM,"{'n_components': 13, 'covariance_type': 'tied'}",13,0.27576810954171077,1.3632805144809887,275.6598749510959,0.1607237581903269,0.31254701951212727,0.520506329113924,0.7367088607594937,1.196408126461573,1975,0.0,0.20506329113924052,12,405,,True,0.5434337126288911,0.736487878545814,0.39395338936372587,0.6213130614951875,0.4950868141182073,0.5370342793279459,False
MI,model,GMM,"{'n_components': 13, 'covariance_type': 'diag'}",13,0.2975215734211485,2.0163049010183025,265.02553866373404,0.17395367623876487,0.33341569655495357,0.5336708860759494,0.7635443037974684,1.2443289076364603,1975,0.0,0.20455696202531645,14,404,,True,0.5604739657400103,0.6002159638392475,0.42630772788761667,0.6630669550790824,0.4748630846417812,0.5311604781730124,False
MI,model,GMM,"{'n_components': 13, 'covariance_type': 'spherical'}",13,0.2470331717954694,1.5862011386758097,289.0188991257889,0.20522258700961923,0.3865188666232751,0.6131645569620253,0.4891139240506329,0.8714893406611902,1975,0.0,0.13822784810126582,52,273,,True,0.52092462556846,0.689969217201954,0.5027772056764837,0.7693153822050545,0.6322104056943669,0.6012602288611606,False
MI,model,GMM,"{'n_components': 15, 'covariance_type': 'full'}",15,0.29799983128994245,1.5720801655158385,287.1225640706089,0.19003175857304827,0.36714338409826175,0.5863291139240506,0.5878481012658228,1.0170695058582946,1975,0.0,0.18734177215189873,12,370,,True,0.5608486019442397,0.6929159556235205,0.46562737573077256,0.7305490610901221,0.5707720525228093,0.5842931574303613,False
MI,model,GMM,"{'n_components': 15, 'covariance_type': 'tied'}",15,0.2544534995601595,1.4823078151211635,274.6959082585991,0.155184773778802,0.3067778200107761,0.5640506329113925,0.669873417721519,1.1306993467134523,1975,0.0,0.14329113924050632,12,283,,True,0.5267372292061411,0.7116494827753309,0.38040756269473985,0.6097700901056098,0.522817509513224,0.5295626358100062,False
MI,model,GMM,"{'n_components': 15, 'covariance_type': 'diag'}",15,0.29545531746481724,1.914734582907739,275.2978700213211,0.17278672027103836,0.3356354583104575,0.5615189873417722,0.7088607594936709,1.1834299003802145,1975,0.0,0.20405063291139242,13,403,,True,0.5588553947996129,0.6214114689561008,0.423453886443999,0.6675082378652748,0.5005639396349097,0.5390280642610913,False
MI,model,GMM,"{'n_components': 15, 'covariance_type': 'spherical'}",15,0.25418397887733446,1.8016397197317169,247.70276070635913,0.17925187397936196,0.37225389198389824,0.620253164556962,0.4815189873417722,0.855362829225267,1975,0.0,0.13063291139240507,39,258,,True,0.5265261041789052,0.6450118947077247,0.4392647003071118,0.7407741272013384,0.6390161838282491,0.5771188411735135,False
MI,model,GMM,"{'n_components': 17, 'covariance_type': 'full'}",17,0.2886663646718328,1.3943167025200671,280.91333968072763,0.1966205055378868,0.38380214345880126,0.6116455696202532,0.5073417721518987,0.8944271909999159,1975,0.0,0.17721518987341772,13,350,,True,0.5535373693764872,0.7300113045365269,0.4817404422643792,0.763879782733485,0.6225300776895255,0.6074091315386235,False
