fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size
XGB,hierarchical,Agglomerative_ward,{'k': 9},9,0.22894284665014356,1.2787833012549763,407.41092659692555,0.25746469938847,0.41399355847025193,0.6045569620253165,0.5574683544303798,1.0035380449165525,1975,0.0,0.22734177215189874,2,449
XGB,hierarchical,Agglomerative_ward,{'k': 11},11,0.23729485837999836,1.341801699491876,381.1107329786083,0.26239068341872945,0.42686025573369085,0.6445569620253164,0.43139240506329113,0.7827248736613021,1975,0.0,0.16151898734177214,2,319
XGB,hierarchical,Agglomerative_ward,{'k': 13},13,0.23586127779437288,1.2916308412478346,364.88401573054654,0.2561702421140261,0.42647034904937614,0.6516455696202532,0.40607594936708863,0.7422170005795927,1975,0.0,0.16151898734177214,2,319
XGB,hierarchical,Agglomerative_ward,{'k': 15},15,0.2514805037238256,1.3391344420784062,353.0272258807794,0.23870511729152266,0.41831897744987045,0.6516455696202532,0.40607594936708863,0.7422170005795927,1975,0.0,0.16151898734177214,2,319
XGB,hierarchical,Agglomerative_ward,{'k': 17},17,0.2639560124030779,1.2420805025663717,345.08329487871686,0.20664301598485246,0.41050873857383835,0.6516455696202532,0.40607594936708863,0.7422170005795927,1975,0.0,0.16151898734177214,2,319
XGB,hierarchical,Agglomerative_ward,{'k': 19},19,0.26524287148212017,1.1615374166294885,338.432514559922,0.1930666041085032,0.4044694474134014,0.6516455696202532,0.40607594936708863,0.7422170005795927,1975,0.0,0.16151898734177214,2,319
XGB,density,DBSCAN,"{'eps': 0.2, 'min_samples': 5}",32,-0.34113480274968766,1.0940655807073436,10.044835995863025,0.02179287346682764,0.21098739068397895,0.943952802359882,0.05604719764011799,0.23674289353667619,1975,0.8283544303797469,0.012151898734177215,3,24
XGB,density,DBSCAN,"{'eps': 0.2, 'min_samples': 10}",9,-0.25509918882216825,1.0106017004059864,17.671307429225326,0.013967095822198686,0.13503911191988652,0.9751552795031055,0.024844720496894408,0.15762208124782012,1975,0.9184810126582279,0.012151898734177215,12,24
XGB,density,DBSCAN,"{'eps': 0.2, 'min_samples': 20}",3,0.023452842502251107,0.918547914042614,24.684724318055736,0.003349866598756243,0.06609221944642305,1.0,0.0,0.0,1975,0.9645569620253165,0.012151898734177215,23,24
XGB,density,DBSCAN,"{'eps': 0.4, 'min_samples': 5}",46,-0.22792149135838452,1.3555725294072585,13.471831218891499,0.035209669551541374,0.23865514286000658,0.7654867256637168,0.24926253687315633,0.5279782779119825,1975,0.6567088607594936,0.02329113924050633,5,46
