fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size
DT,hierarchical,Agglomerative_ward,{'k': 9},9,0.35124123880803426,0.893135365943678,648.1604509136431,0.1426928643637562,0.2048177730769523,0.4359493670886076,1.0126582278481013,1.561887854772575,1975,0.0,0.2587341772151899,2,511
DT,hierarchical,Agglomerative_ward,{'k': 11},11,0.35227415743337565,0.9755119213896788,619.0479774063521,0.13264331750733274,0.24747487052711556,0.46126582278481015,0.8718987341772152,1.3698378357318546,1975,0.0,0.2587341772151899,2,511
DT,hierarchical,Agglomerative_ward,{'k': 13},13,0.36286291798102144,0.9408870949698807,603.8033283975783,0.1451661334771307,0.27250593616135127,0.4810126582278481,0.830379746835443,1.3342612804683205,1975,0.0,0.23544303797468355,2,465
DT,hierarchical,Agglomerative_ward,{'k': 15},15,0.3767247607992813,0.9678340445840805,605.3673463144238,0.15788061944637774,0.3039070856668435,0.500253164556962,0.7220253164556962,1.1605323963758938,1975,0.0,0.23544303797468355,2,465
DT,hierarchical,Agglomerative_ward,{'k': 17},17,0.3685899367352912,0.9548713971345213,618.9776588801448,0.17897425188004487,0.34802351143176724,0.5650632911392405,0.610632911392405,1.0491708600942393,1975,0.0,0.1878481012658228,2,371
DT,hierarchical,Agglomerative_ward,{'k': 19},19,0.3375107907424345,0.9962233684933984,602.5014797322467,0.17048676947289493,0.34774588610410806,0.610126582278481,0.5529113924050633,0.9977189173182412,1975,0.0,0.12253164556962025,2,242
DT,density,DBSCAN,"{'eps': 0.2, 'min_samples': 5}",36,-0.2404331932859203,1.2807324157138817,17.401390493912697,0.051193659110788194,0.28415681685595595,0.8363136176066025,0.16368638239339753,0.4045817375925383,1975,0.6318987341772152,0.0810126582278481,4,160
DT,density,DBSCAN,"{'eps': 0.2, 'min_samples': 10}",11,-0.23987853492455807,1.2252550894339302,33.04658840105603,0.03714622403389697,0.2304084523608422,0.8301486199575372,0.16985138004246284,0.41213029498262177,1975,0.7615189873417721,0.0779746835443038,10,154
DT,density,DBSCAN,"{'eps': 0.2, 'min_samples': 20}",4,-0.21822079898215613,1.0909050381069423,43.196373277395956,0.020281163207490443,0.15686892725881343,0.9027777777777778,0.09722222222222222,0.31180478223116176,1975,0.8906329113924051,0.04708860759493671,23,93
DT,density,DBSCAN,"{'eps': 0.4, 'min_samples': 5}",48,-0.031978131804741676,1.616048630912517,26.08973250295154,0.07632318882032704,0.3156997943328836,0.7139516757599377,0.3047544816835542,0.5849502513637701,1975,0.35037974683544304,0.09620253164556962,3,190
DT,density,DBSCAN,"{'eps': 0.4, 'min_samples': 10}",28,-0.09128791257297547,1.5945427695540009,31.44784511981594,0.06533793208869948,0.29258739622853336,0.7138584247258225,0.29910269192422734,0.5701095729983202,1975,0.4921518987341772,0.09518987341772152,10,188
DT,density,DBSCAN,"{'eps': 0.4, 'min_samples': 20}",8,-0.04634447536378266,1.1956344716423402,66.7684198378481,0.05565988022224341,0.23346796642181508,0.6777251184834123,0.334913112164297,0.6001579570910609,1975,0.6794936708860759,0.09417721518987342,23,186
DT,density,DBSCAN,"{'eps': 0.6, 'min_samples': 5}",35,0.2816423417474608,1.7380503374390415,65.61062217300264,0.10669794231753811,0.31414492555000484,0.6396028037383178,0.4602803738317757,0.8323202564793161,1975,0.1331645569620253,0.11848101265822784,4,234
DT,density,DBSCAN,"{'eps': 0.6, 'min_samples': 10}",23,0.23852270297761966,1.8488550234604115,67.86092246987381,0.1096454432426781,0.32836142569472326,0.6594059405940594,0.3735973597359736,0.6630263647820044,1975,0.23291139240506328,0.11443037974683544,8,226
DT,density,DBSCAN,"{'eps': 0.6, 'min_samples': 20}",15,0.14649967788720503,1.6106113502097,77.76692163337675,0.09473702859576175,0.3128937664190833,0.6764705882352942,0.3449920508744038,0.6228300964900457,1975,0.3630379746835443,0.11443037974683544,20,226
DT,density,DBSCAN,"{'eps': 0.8, 'min_samples': 5}",25,0.27256784898743697,1.785033058538797,88.94476973484724,0.11726643975487566,0.295116377213936,0.5835201793721974,0.5571748878923767,0.9434694108173206,1975,0.09670886075949367,0.1260759493670886,5,249
