fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size
ET,hierarchical,Agglomerative_ward,{'k': 13},13,0.21188801813354846,1.4131064624374299,366.53781261537523,0.2366592308394529,0.4060932244306002,0.6592405063291139,0.4769620253164557,0.9277712507244908,1975,0.0,0.10531645569620253,30,208
ET,hierarchical,Agglomerative_ward,{'k': 15},15,0.2258920863589994,1.4446881698610006,349.338556150719,0.2290153041381471,0.40119594223926214,0.6592405063291139,0.4769620253164557,0.9277712507244908,1975,0.0,0.10531645569620253,30,208
ET,hierarchical,Agglomerative_ward,{'k': 17},17,0.22438065336675853,1.4761137546355219,335.2086672624269,0.19208987186888418,0.3909396880286923,0.659746835443038,0.46531645569620256,0.9081905783382024,1975,0.0,0.10329113924050633,30,204
ET,hierarchical,Agglomerative_ward,{'k': 19},19,0.22861749114896524,1.380562410095818,325.4832372739025,0.19482064599351084,0.397097860134474,0.6708860759493671,0.4440506329113924,0.8856092803648539,1975,0.0,0.10227848101265823,14,202
ET,density,DBSCAN,"{'eps': 0.2, 'min_samples': 5}",13,-0.41797543766108547,1.0217164432013814,9.60241581308641,0.00375553911460464,0.0919762563386267,1.0,0.0,0.0,1975,0.9463291139240506,0.013164556962025316,5,26
ET,density,DBSCAN,"{'eps': 0.2, 'min_samples': 10}",1,,,,,,,,,1975,0.9949367088607595,0.005063291139240506,10,10
ET,density,DBSCAN,"{'eps': 0.2, 'min_samples': 20}",0,,,,,,,,,1975,1.0,1.0,0,0
ET,density,DBSCAN,"{'eps': 0.4, 'min_samples': 5}",33,-0.33788557866276975,1.1979744238800132,15.958465469114289,0.023876840219184684,0.21742690074901322,0.8142857142857143,0.18571428571428572,0.4309458036856673,1975,0.7518987341772152,0.021265822784810127,3,42
ET,density,DBSCAN,"{'eps': 0.4, 'min_samples': 10}",12,-0.35218846693226485,1.2384420155804141,16.42272432815079,0.009269428059778442,0.14602182452144422,0.9744897959183674,0.025510204081632654,0.15971914124998499,1975,0.900759493670886,0.013164556962025316,10,26
ET,density,DBSCAN,"{'eps': 0.4, 'min_samples': 20}",2,0.03122384194402329,0.9289938939619887,29.98702974046855,0.0016458271312237635,0.04527702712151571,1.0,0.0,0.0,1975,0.9762025316455696,0.013164556962025316,21,26
